iter	Passed	Remaining
407	5315	98914
408	5327	98886
409	5340	98867
410	5354	98862
411	5366	98844
412	5378	98813
413	5390	98779
414	5403	98753
415	5415	98730
416	5427	98705
417	5441	98694
418	5454	98681
419	5467	98670
420	5480	98662
421	5492	98637
422	5505	98610
423	5518	98603
424	5530	98581
425	5543	98554
426	5555	98528
427	5567	98501
428	5580	98476
429	5592	98446
430	5604	98422
431	5617	98407
432	5630	98402
433	5643	98376
434	5655	98352
435	5667	98329
436	5680	98315
437	5693	98290
438	5705	98262
439	5717	98235
440	5729	98206
441	5741	98185
442	5754	98157
443	5765	98121
444	5777	98094
445	5790	98071
446	5802	98045
447	5816	98042
448	5828	98022
449	5841	97999
450	5854	97989
451	5866	97965
452	5878	97940
453	5890	97905
454	5902	97881
455	5915	97861
456	5927	97840
457	5940	97822
458	5952	97799
459	5964	97773
460	5976	97743
461	5990	97737
462	6002	97711
463	6015	97702
464	6028	97689
465	6041	97679
466	6054	97654
467	6066	97631
468	6078	97607
469	6091	97590
470	6103	97565
471	6116	97555
472	6129	97532
473	6141	97515
474	6154	97493
475	6167	97480
476	6179	97452
477	6191	97425
478	6203	97409
479	6216	97395
480	6230	97395
481	6243	97378
482	6255	97353
483	6267	97334
484	6280	97310
485	6292	97287
486	6305	97273
487	6317	97252
488	6330	97229
489	6343	97226
490	6356	97214
491	6368	97188
492	6381	97168
493	6394	97155
494	6406	97132
495	6418	97103
496	6430	97074
497	6442	97056
498	6454	97030
499	6467	97007
500	6479	96984
501	6492	96980
502	6505	96956
503	6517	96933
504	6529	96914
505	6542	96893
506	6554	96873
507	6567	96862
508	6581	96856
509	6593	96836
510	6605	96813
511	6618	96792
512	6631	96785
513	6643	96758
514	6656	96738
515	6668	96724
516	6681	96700
517	6694	96693
518	6706	96667
519	6718	96650
520	6731	96627
521	6743	96604
522	6755	96585
523	6768	96564
524	6780	96545
525	6793	96529
526	6806	96513
527	6818	96495
528	6831	96475
529	6843	96456
530	6856	96439
531	6868	96418
532	6881	96405
533	6893	96383
534	6905	96360
535	6917	96333
536	6930	96321
537	6943	96302
538	6955	96281
539	6968	96271
540	6981	96258
541	6994	96240
542	7006	96218
543	7018	96198
544	7031	96178
545	7043	96157
546	7055	96133
547	7067	96110
548	7080	96092
549	7092	96070
550	7104	96043
551	7116	96022
552	7128	96002
553	7141	95982
554	7153	95962
555	7166	95943
556	7179	95930
557	7190	95900
558	7202	95880
559	7215	95863
560	7228	95856
561	7241	95839
562	7253	95822
563	7266	95808
564	7278	95785
565	7290	95754
566	7302	95736
567	7315	95715
568	7328	95703
569	7340	95685
570	7353	95667
571	7365	95644
572	7377	95628
573	7389	95606
574	7403	95597
575	7416	95584
576	7428	95561
577	7440	95543
578	7452	95520
579	7464	95498
580	7477	95483
581	7490	95471
582	7502	95453
583	7515	95432
584	7527	95412
585	7539	95389
586	7552	95371
587	7564	95349
588	7577	95338
589	7589	95319
590	7601	95299
591	7613	95277
592	7626	95261
593	7638	95239
594	7650	95216
595	7662	95195
596	7674	95171
597	7687	95149
598	7699	95129
599	7711	95106
600	7724	95097
601	7736	95076
602	7749	95058
603	7761	95035
604	7773	95018
605	7786	94999
606	7798	94984
607	7811	94969
608	7823	94952
609	7836	94937
610	7848	94920
611	7862	94910
612	7875	94901
613	7887	94884
614	7900	94873
615	7913	94854
616	7925	94834
617	7938	94830
618	7950	94805
619	7963	94788
620	7975	94767
621	7987	94748
622	7999	94724
623	8012	94713
624	8025	94697
625	8038	94684
626	8050	94664
627	8062	94645
628	8075	94629
629	8088	94620
630	8101	94608
631	8113	94588
632	8126	94574
633	8139	94568
634	8152	94550
635	8165	94540
636	8177	94522
637	8189	94501
638	8202	94486
639	8213	94460
640	8226	94444
641	8238	94421
642	8250	94401
643	8264	94395
644	8276	94379
645	8289	94363
646	8301	94344
647	8313	94326
648	8326	94310
649	8338	94292
650	8352	94287
651	8364	94265
652	8376	94246
653	8389	94237
654	8402	94224
655	8416	94220
656	8428	94203
657	8441	94189
658	8454	94185
659	8467	94171
660	8480	94158
661	8492	94139
662	8505	94120
663	8516	94097
664	8530	94090
665	8542	94074
666	8554	94052
667	8567	94039
668	8580	94021
669	8593	94012
670	8605	93998
671	8617	93976
672	8630	93960
673	8642	93942
674	8655	93930
675	8667	93909
676	8679	93889
677	8692	93877
678	8705	93860
679	8717	93844
680	8730	93833
681	8743	93816
682	8755	93800
683	8768	93781
684	8780	93761
685	8792	93746
686	8805	93734
687	8818	93721
688	8831	93708
689	8844	93698
690	8856	93682
691	8868	93662
692	8881	93651
693	8894	93631
694	8906	93610
695	8918	93589
696	8930	93572
697	8942	93552
698	8954	93534
699	8967	93515
700	8979	93494
701	8991	93480
702	9004	93463
703	9017	93451
704	9029	93436
705	9041	93416
706	9054	93400
707	9067	93387
708	9079	93371
709	9093	93366
710	9105	93350
711	9118	93335
712	9130	93319
713	9143	93299
714	9155	93285
715	9168	93269
716	9180	93255
717	9193	93239
718	9205	93224
719	9218	93207
720	9230	93187
721	9242	93170
722	9255	93154
723	9267	93131
724	9279	93119
725	9292	93101
726	9305	93092
727	9318	93083
728	9331	93068
729	9343	93050
730	9356	93035
731	9369	93029
732	9381	93013
733	9394	92996
734	9406	92977
735	9418	92958
736	9431	92942
737	9443	92927
738	9456	92911
739	9468	92897
740	9480	92876
741	9493	92859
742	9505	92840
743	9517	92823
744	9530	92806
745	9542	92785
746	9554	92765
747	9566	92749
748	9578	92725
749	9590	92705
750	9602	92685
751	9615	92677
752	9627	92659
753	9640	92646
754	9652	92629
755	9666	92621
756	9679	92609
757	9691	92593
758	9704	92579
759	9716	92562
760	9729	92548
761	9741	92532
762	9754	92523
763	9767	92508
764	9780	92502
765	9793	92488
766	9806	92476
767	9818	92458
768	9831	92443
769	9843	92425
770	9855	92408
771	9868	92399
772	9881	92383
773	9893	92366
774	9906	92358
775	9919	92343
776	9931	92326
777	9944	92310
778	9957	92303
779	9969	92283
780	9982	92272
781	9996	92267
782	10008	92248
783	10021	92234
784	10033	92222
785	10046	92209
786	10060	92205
787	10072	92186
788	10084	92167
789	10098	92164
790	10112	92161
791	10125	92149
792	10137	92129
793	10149	92114
794	10162	92099
795	10174	92084
796	10187	92069
797	10199	92053
798	10212	92040
799	10224	92020
800	10236	91998
801	10248	91981
802	10261	91968
803	10274	91957
804	10287	91951
805	10301	91942
806	10314	91936
807	10327	91921
808	10340	91910
809	10353	91904
810	10366	91889
811	10378	91872
812	10390	91854
813	10402	91832
814	10414	91817
815	10428	91808
816	10441	91798
817	10454	91787
818	10467	91777
819	10479	91756
820	10491	91738
821	10503	91721
822	10516	91706
823	10528	91692
824	10540	91672
825	10552	91650
826	10565	91637
827	10577	91623
828	10590	91613
829	10603	91601
830	10615	91581
831	10628	91567
832	10642	91564
833	10654	91550
834	10667	91535
835	10679	91519
836	10692	91502
837	10703	91480
838	10716	91464
839	10728	91448
840	10741	91438
841	10753	91420
842	10766	91403
843	10779	91392
844	10791	91378
845	10805	91371
846	10817	91356
847	10829	91335
848	10841	91319
849	10853	91299
850	10866	91285
851	10880	91279
852	10892	91261
853	10904	91248
854	10916	91229
855	10929	91211
856	10941	91194
857	10953	91181
858	10967	91174
859	10980	91161
860	10993	91149
861	11006	91143
862	11019	91134
863	11032	91116
864	11045	91112
865	11059	91105
866	11071	91091
867	11084	91077
868	11096	91061
869	11109	91043
870	11122	91036
871	11135	91025
872	11147	91006
873	11159	90989
874	11171	90971
875	11184	90955
876	11196	90939
877	11210	90933
878	11222	90920
879	11234	90901
880	11248	90896
881	11261	90880
882	11273	90866
883	11287	90865
884	11301	90855
885	11314	90844
886	11326	90833
887	11339	90816
888	11351	90800
889	11363	90781
890	11376	90769
891	11389	90756
892	11402	90746
893	11414	90732
894	11428	90722
895	11441	90716
896	11455	90708
897	11467	90692
898	11479	90674
899	11492	90660
900	11505	90649
901	11517	90634
902	11530	90619
903	11542	90602
904	11555	90589
905	11566	90567
906	11579	90553
907	11591	90535
908	11603	90520
909	11616	90505
910	11628	90486
911	11641	90473
912	11653	90456
913	11665	90438
914	11677	90424
915	11690	90410
916	11703	90397
917	11715	90382
918	11727	90361
919	11739	90345
920	11753	90336
921	11765	90322
922	11777	90306
923	11791	90298
924	11805	90292
925	11818	90282
926	11830	90265
927	11842	90250
928	11855	90234
929	11867	90219
930	11880	90210
931	11893	90194
932	11905	90178
933	11918	90164
934	11931	90158
935	11944	90147
936	11957	90134
937	11969	90116
938	11982	90102
939	11995	90093
940	12008	90080
941	12020	90066
942	12034	90060
943	12046	90045
944	12059	90029
945	12071	90016
946	12084	90003
947	12097	89990
948	12110	89983
949	12123	89971
950	12136	89959
951	12150	89952
952	12162	89939
953	12175	89923
954	12187	89908
955	12200	89896
956	12213	89885
957	12226	89871
958	12238	89857
959	12250	89840
960	12263	89826
961	12277	89819
962	12290	89811
963	12303	89797
964	12315	89782
965	12328	89769
966	12341	89762
967	12354	89749
968	12367	89735
969	12380	89727
970	12393	89713
971	12406	89705
972	12419	89690
973	12431	89672
974	12443	89655
975	12455	89640
976	12467	89623
977	12481	89615
978	12493	89598
979	12506	89586
980	12518	89572
981	12531	89556
982	12543	89537
983	12555	89520
984	12567	89506
985	12580	89489
986	12593	89482
987	12606	89470
988	12618	89454
989	12631	89441
990	12645	89434
991	12657	89417
992	12670	89408
993	12683	89396
994	12696	89382
995	12708	89367
996	12721	89359
997	12735	89350
998	12747	89335
999	12759	89318
1000	12772	89303
1001	12786	89301
1002	12799	89290
1003	12811	89275
1004	12824	89258
1005	12836	89240
1006	12847	89221
1007	12860	89204
1008	12872	89190
1009	12885	89179
1010	12899	89170
1011	12911	89155
1012	12923	89139
1013	12936	89127
1014	12950	89119
1015	12962	89103
1016	12974	89087
1017	12987	89076
1018	13000	89062
1019	13012	89046
1020	13025	89033
1021	13038	89023
1022	13051	89015
1023	13064	88999
1024	13079	89002
1025	13091	88988
1026	13104	88972
1027	13117	88965
1028	13130	88950
1029	13143	88939
1030	13155	88926
1031	13168	88910
1032	13180	88894
1033	13193	88885
1034	13206	88870
1035	13218	88856
1036	13231	88842
1037	13244	88832
1038	13256	88816
1039	13269	88804
1040	13283	88798
1041	13295	88783
1042	13308	88767
1043	13321	88758
1044	13333	88739
1045	13345	88725
1046	13358	88709
1047	13369	88690
1048	13382	88673
1049	13394	88662
1050	13407	88648
1051	13420	88633
1052	13432	88621
1053	13445	88610
1054	13458	88595
1055	13470	88580
1056	13484	88572
1057	13496	88555
1058	13509	88543
1059	13522	88533
1060	13535	88525
1061	13548	88508
1062	13560	88493
1063	13572	88475
1064	13584	88460
1065	13597	88449
1066	13610	88434
1067	13622	88421
1068	13636	88412
1069	13648	88398
1070	13661	88386
1071	13674	88375
1072	13687	88364
1073	13700	88352
1074	13712	88336
1075	13726	88328
1076	13739	88316
1077	13751	88302
1078	13765	88294
1079	13778	88284
1080	13790	88266
1081	13802	88250
1082	13815	88235
1083	13827	88221
1084	13840	88212
1085	13853	88195
1086	13865	88181
1087	13877	88164
1088	13890	88152
1089	13903	88139
1090	13915	88123
1091	13928	88109
1092	13940	88096
1093	13952	88079
1094	13965	88065
1095	13978	88056
1096	13992	88048
1097	14005	88037
1098	14018	88028
1099	14031	88017
1100	14043	87999
1101	14055	87983
1102	14068	87971
1103	14081	87956
1104	14094	87945
1105	14107	87936
1106	14119	87919
1107	14132	87905
1108	14145	87893
1109	14157	87881
1110	14171	87874
1111	14184	87861
1112	14197	87853
1113	14210	87842
1114	14223	87831
1115	14236	87817
1116	14248	87801
1117	14262	87792
1118	14275	87783
1119	14289	87776
1120	14301	87763
1121	14314	87749
1122	14327	87737
1123	14340	87726
1124	14352	87711
1125	14365	87697
1126	14377	87682
1127	14390	87672
1128	14403	87656
1129	14416	87649
1130	14429	87638
1131	14442	87625
1132	14456	87619
1133	14469	87608
1134	14483	87600
1135	14494	87581
1136	14507	87565
1137	14519	87552
1138	14532	87541
1139	14545	87525
1140	14558	87518
1141	14571	87503
1142	14583	87487
1143	14596	87474
1144	14608	87460
1145	14621	87446
1146	14634	87437
1147	14646	87420
1148	14659	87408
1149	14673	87400
1150	14686	87390
1151	14699	87380
1152	14712	87368
1153	14725	87356
1154	14737	87342
1155	14750	87329
1156	14763	87317
1157	14777	87309
1158	14790	87298
1159	14802	87285
1160	14815	87273
1161	14828	87262
1162	14841	87248
1163	14853	87230
1164	14865	87214
1165	14877	87200
1166	14890	87184
1167	14903	87175
1168	14916	87166
1169	14929	87151
1170	14942	87140
1171	14954	87126
1172	14967	87113
1173	14981	87106
1174	14994	87093
1175	15007	87085
1176	15020	87075
1177	15033	87063
1178	15046	87050
1179	15059	87038
1180	15071	87024
1181	15085	87014
1182	15098	87002
1183	15111	86990
1184	15123	86977
1185	15137	86969
1186	15149	86954
1187	15162	86939
1188	15176	86933
1189	15189	86921
1190	15202	86912
1191	15215	86900
1192	15228	86892
1193	15241	86876
1194	15252	86857
1195	15266	86850
1196	15279	86839
1197	15292	86827
1198	15304	86812
1199	15318	86802
1200	15331	86795
1201	15345	86786
1202	15358	86778
1203	15372	86770
1204	15384	86754
1205	15398	86744
1206	15411	86735
1207	15424	86722
1208	15436	86706
1209	15449	86697
1210	15463	86687
1211	15475	86671
1212	15488	86664
1213	15501	86652
1214	15514	86636
1215	15526	86623
1216	15540	86613
1217	15552	86597
1218	15565	86584
1219	15577	86571
1220	15590	86558
1221	15603	86544
1222	15615	86531
1223	15628	86518
1224	15641	86504
1225	15653	86490
1226	15665	86475
1227	15679	86467
1228	15692	86452
1229	15704	86437
1230	15717	86428
1231	15731	86419
1232	15743	86406
1233	15757	86397
1234	15770	86389
1235	15783	86373
1236	15796	86361
1237	15809	86354
1238	15823	86345
1239	15835	86329
1240	15847	86313
1241	15860	86301
1242	15874	86293
1243	15887	86283
1244	15901	86275
1245	15913	86259
1246	15926	86247
1247	15939	86238
1248	15953	86227
1249	15966	86217
1250	15979	86208
1251	15993	86198
1252	16005	86185
1253	16018	86172
1254	16031	86162
1255	16044	86148
1256	16056	86132
1257	16069	86123
1258	16082	86108
1259	16094	86094
1260	16108	86086
1261	16121	86073
1262	16133	86060
1263	16147	86049
1264	16160	86039
1265	16173	86030
1266	16185	86013
1267	16197	85996
1268	16210	85985
1269	16223	85973
1270	16235	85955
1271	16248	85944
1272	16261	85933
1273	16275	85922
1274	16288	85911
1275	16300	85894
1276	16313	85883
1277	16326	85872
1278	16339	85862
1279	16351	85844
1280	16363	85830
1281	16377	85820
1282	16389	85804
1283	16401	85788
1284	16414	85776
1285	16426	85761
1286	16438	85745
1287	16451	85731
1288	16464	85717
1289	16476	85701
1290	16489	85692
1291	16502	85680
1292	16514	85664
1293	16527	85652
1294	16540	85638
1295	16554	85634
1296	16567	85621
1297	16580	85608
1298	16592	85595
1299	16605	85581
1300	16617	85565
1301	16629	85550
1302	16642	85537
1303	16654	85522
1304	16666	85505
1305	16679	85492
1306	16693	85483
1307	16705	85470
1308	16718	85457
1309	16731	85443
1310	16743	85431
1311	16756	85417
1312	16769	85407
1313	16782	85396
1314	16795	85381
1315	16807	85368
1316	16821	85358
1317	16834	85347
1318	16846	85333
1319	16859	85320
1320	16872	85307
1321	16885	85295
1322	16898	85286
1323	16911	85272
1324	16924	85261
1325	16937	85248
1326	16949	85233
1327	16962	85219
1328	16975	85208
1329	16987	85194
1330	17000	85182
1331	17013	85172
1332	17027	85160
1333	17039	85148
1334	17053	85139
1335	17066	85129
1336	17079	85115
1337	17092	85105
1338	17105	85092
1339	17119	85085
1340	17131	85071
1341	17144	85056
1342	17156	85040
1343	17168	85026
1344	17181	85011
1345	17193	84995
1346	17205	84980
1347	17218	84966
1348	17231	84958
1349	17245	84949
1350	17257	84935
1351	17271	84927
1352	17284	84914
1353	17296	84898
1354	17309	84885
1355	17322	84875
1356	17335	84863
1357	17348	84853
1358	17361	84840
1359	17373	84825
1360	17386	84809
1361	17398	84795
1362	17411	84784
1363	17424	84774
1364	17438	84763
1365	17451	84754
1366	17464	84741
1367	17477	84729
1368	17490	84719
1369	17504	84710
1370	17517	84699
1371	17531	84691
1372	17543	84677
1373	17557	84669
1374	17569	84655
1375	17582	84641
1376	17595	84629
1377	17608	84618
1378	17621	84607
1379	17634	84593
1380	17648	84585
1381	17660	84570
1382	17673	84559
1383	17685	84544
1384	17698	84531
1385	17710	84516
1386	17724	84508
1387	17737	84496
1388	17751	84486
1389	17763	84472
1390	17776	84463
1391	17790	84452
1392	17802	84438
1393	17815	84424
1394	17828	84416
1395	17842	84404
1396	17854	84392
1397	17867	84378
1398	17880	84364
1399	17892	84349
1400	17905	84339
1401	17918	84326
1402	17931	84312
1403	17943	84297
1404	17956	84289
1405	17969	84277
1406	17982	84263
1407	17995	84251
1408	18007	84236
1409	18020	84225
1410	18033	84213
1411	18046	84199
1412	18059	84186
1413	18072	84177
1414	18086	84167
1415	18099	84155
1416	18113	84148
1417	18127	84142
1418	18140	84132
1419	18152	84117
1420	18165	84104
1421	18178	84091
1422	18191	84078
1423	18203	84064
1424	18216	84051
1425	18230	84042
1426	18243	84030
1427	18256	84018
1428	18269	84009
1429	18282	83995
1430	18295	83983
1431	18307	83968
1432	18320	83959
1433	18333	83946
1434	18347	83936
1435	18359	83922
1436	18372	83908
1437	18384	83895
1438	18397	83880
1439	18409	83863
1440	18421	83850
1441	18434	83835
1442	18446	83823
1443	18459	83808
1444	18472	83795
1445	18484	83781
1446	18497	83768
1447	18509	83755
1448	18522	83742
1449	18535	83730
1450	18549	83720
1451	18562	83709
1452	18575	83698
1453	18588	83686
1454	18600	83671
1455	18612	83655
1456	18625	83642
1457	18637	83625
1458	18650	83614
1459	18662	83599
1460	18675	83584
1461	18688	83572
1462	18700	83557
1463	18714	83548
1464	18726	83535
1465	18740	83525
1466	18752	83511
1467	18766	83503
1468	18779	83492
1469	18792	83481
1470	18806	83471
1471	18819	83459
1472	18832	83449
1473	18845	83435
1474	18857	83420
1475	18870	83406
1476	18882	83392
1477	18895	83379
1478	18908	83367
1479	18921	83356
1480	18933	83342
1481	18947	83332
1482	18960	83323
1483	18973	83309
1484	18985	83293
1485	18998	83280
1486	19010	83266
1487	19023	83252
1488	19036	83241
1489	19049	83228
1490	19062	83218
1491	19076	83211
1492	19089	83198
1493	19101	83183
1494	19114	83171
1495	19127	83156
1496	19140	83145
1497	19152	83131
1498	19165	83119
1499	19178	83106
1500	19191	83096
1501	19204	83083
1502	19217	83069
1503	19229	83055
1504	19241	83040
1505	19254	83027
1506	19268	83017
1507	19281	83007
1508	19295	82998
1509	19308	82986
1510	19319	82968
1511	19332	82956
1512	19345	82942
1513	19357	82929
1514	19370	82917
1515	19383	82905
1516	19396	82892
1517	19409	82881
1518	19422	82866
1519	19435	82856
1520	19448	82845
1521	19460	82829
1522	19473	82815
1523	19486	82806
1524	19500	82795
1525	19513	82785
1526	19526	82772
1527	19538	82758
1528	19551	82743
1529	19564	82732
