iter	MultiClass
308	0.1398136364
309	0.1394172322
310	0.1391698354
311	0.138826155
312	0.1384350648
313	0.1376840476
314	0.1372016014
315	0.1367275171
316	0.1362508724
317	0.1357202542
318	0.1349425537
319	0.1342909408
320	0.1340649888
321	0.1332519606
322	0.1326917265
323	0.1322107002
324	0.1320723212
325	0.1316237731
326	0.130933414
327	0.1306733427
328	0.1299326658
329	0.129250971
330	0.128620362
331	0.1280490561
332	0.1276997665
333	0.1270492851
334	0.1266910753
335	0.1264548647
336	0.1262734679
337	0.125766387
338	0.125113803
339	0.1246536704
340	0.1240161038
341	0.1235271527
342	0.1230106295
343	0.1226673467
344	0.1222689424
345	0.1218862356
346	0.1212407878
347	0.1208839991
348	0.1204835365
349	0.1201094783
350	0.1194682041
351	0.1190238202
352	0.1187364093
353	0.1181178302
354	0.1177730781
355	0.1175212388
356	0.1172908478
357	0.1167002269
358	0.1164887876
359	0.1160549531
360	0.1157156122
361	0.1154161501
362	0.1148295149
363	0.1144535069
364	0.1140075264
365	0.11355845
366	0.1131366766
367	0.1129319386
368	0.1123423123
369	0.111919967
370	0.1116301747
371	0.1111843249
372	0.110750367
373	0.1103665937
374	0.1098818461
375	0.1096771807
376	0.1093441794
377	0.1087860174
378	0.108487666
379	0.1082856326
380	0.1079547889
381	0.1074078652
382	0.1069626015
383	0.1065947303
384	0.1062327503
385	0.1056488826
386	0.105092229
387	0.1048086165
388	0.1044216294
389	0.1042646421
390	0.1039843845
391	0.1036977262
392	0.103274627
393	0.1028876433
394	0.1024728116
395	0.1020528845
396	0.101664095
397	0.1013247876
398	0.1012608881
399	0.1010688263
400	0.1005794391
401	0.1005264048
402	0.1000664035
403	0.09982384213
404	0.0993432591
405	0.09900686139
406	0.09899269028
407	0.0987908518
408	0.09846821987
409	0.09818205273
410	0.09795941224
411	0.09749676832
412	0.0972924955
413	0.09697859972
414	0.09664593604
415	0.09637352391
416	0.09608857122
417	0.09584484359
418	0.09560374696
419	0.09538993986
420	0.09513694912
421	0.09492304439
422	0.09460264327
423	0.09429361026
424	0.09388889266
425	0.09366113944
426	0.09324686076
427	0.09291029933
428	0.09247343137
429	0.09214471638
430	0.09195540582
431	0.0915832204
432	0.09141736543
433	0.09121246702
434	0.09091599853
435	0.09065773992
436	0.09034724685
437	0.090195685
438	0.08993335224
439	0.08955930833
440	0.08936758218
441	0.08917892773
442	0.08891089619
443	0.08862048688
444	0.08819948173
445	0.08785525484
446	0.0876054174
447	0.08729066506
448	0.08698892141
449	0.08668099059
450	0.08647417321
451	0.08616678953
452	0.0860624293
453	0.08580706245
454	0.08565389933
455	0.08540668095
456	0.08505694786
457	0.08481076959
458	0.08459321238
459	0.08432772815
460	0.08399526517
461	0.08378212374
462	0.083555401
463	0.08327069175
464	0.08314157728
465	0.08292174516
466	0.08267079271
467	0.08237474049
468	0.08209641025
469	0.081858668
470	0.08162428674
471	0.0812896916
472	0.08104230617
473	0.08083335541
474	0.08048504858
475	0.0801069598
476	0.07981569071
477	0.07952400302
478	0.07935708058
479	0.07911043857
480	0.07887778222
481	0.07868535821
482	0.07853350296
483	0.07843050437
484	0.07822003953
485	0.07795721776
486	0.07788843812
487	0.07758275729
488	0.07735008594
489	0.0771811821
490	0.07691634536
491	0.07679164403
492	0.07653251131
493	0.07627826598
494	0.07604164968
495	0.07583793509
496	0.07572168656
497	0.07563751974
498	0.07555184268
499	0.07548869444
500	0.0752375315
501	0.07496868294
502	0.07476917758
503	0.07450353658
504	0.07437998901
505	0.07416871684
506	0.07385693848
507	0.07360570627
508	0.07347162264
509	0.07318455958
510	0.07302024497
511	0.07290584418
512	0.07272654383
513	0.0724544609
514	0.07220361926
515	0.07201313277
516	0.07175459341
517	0.07162517345
518	0.07141543091
519	0.07116289787
520	0.07107332294
521	0.07087636975
522	0.07069752071
523	0.07045242879
524	0.07026980924
525	0.0701300298
526	0.06987228745
527	0.06971990847
528	0.06954872613
529	0.06929122069
530	0.06914465513
531	0.06894973266
532	0.0686365186
533	0.06847153919
534	0.06833672127
535	0.06812255903
536	0.06791841985
537	0.06776730833
538	0.06752159677
539	0.06729730525
540	0.0670957673
541	0.06688234386
542	0.06674001469
543	0.06649147503
544	0.06630117955
545	0.06618700849
546	0.06606543472
547	0.06582894428
548	0.06573150839
549	0.06556456144
550	0.06551659467
551	0.06538557005
552	0.06530892485
553	0.065170926
554	0.06501591691
555	0.06478614513
