iter	Passed	Remaining
402	11702	23142
403	11731	23114
404	11758	23081
405	11786	23050
406	11814	23020
407	11842	22988
408	11871	22958
409	11899	22929
410	11928	22898
411	11956	22868
412	11984	22837
413	12013	22808
414	12040	22776
415	12069	22745
416	12097	22715
417	12124	22682
418	12151	22650
419	12178	22617
420	12205	22584
421	12231	22550
422	12259	22518
423	12285	22483
424	12312	22452
425	12341	22422
426	12369	22391
427	12395	22359
428	12427	22335
429	12462	22315
430	12490	22286
431	12520	22258
432	12549	22228
433	12576	22197
434	12606	22169
435	12634	22139
436	12665	22113
437	12699	22093
438	12731	22069
439	12770	22058
440	12813	22053
441	12858	22051
442	12902	22047
443	12944	22040
444	12974	22013
445	13006	21988
446	13037	21962
447	13069	21937
448	13100	21911
449	13132	21887
450	13163	21861
451	13193	21834
452	13224	21807
453	13254	21779
454	13284	21751
455	13314	21724
456	13345	21696
457	13375	21668
458	13407	21644
459	13510	21734
460	13560	21738
461	13612	21744
462	13649	21727
463	13678	21697
464	13713	21675
465	13744	21649
466	13772	21617
467	13801	21586
468	13829	21555
469	13858	21524
470	13886	21493
471	13915	21463
472	13942	21429
473	13971	21399
474	14000	21369
475	14042	21358
476	14077	21338
477	14112	21316
478	14153	21304
479	14191	21287
480	14231	21272
481	14269	21255
482	14307	21238
483	14338	21211
484	14367	21180
485	14396	21150
486	14427	21122
487	14456	21092
488	14485	21061
489	14516	21034
490	14549	21009
491	14578	20979
492	14606	20946
493	14635	20915
494	14664	20886
495	14693	20855
496	14722	20824
497	14751	20794
498	14780	20763
499	14807	20731
500	14836	20699
501	14864	20668
502	14892	20636
503	14922	20607
504	14951	20576
505	14987	20556
506	15027	20540
507	15059	20514
508	15096	20494
509	15125	20463
510	15154	20433
511	15181	20400
512	15210	20369
513	15238	20338
514	15266	20305
515	15294	20274
516	15323	20243
517	15351	20211
518	15378	20178
519	15406	20147
520	15433	20114
521	15461	20082
522	15488	20049
523	15517	20018
524	15545	19986
525	15572	19953
526	15600	19922
527	15627	19890
528	15656	19858
529	15683	19826
530	15711	19794
531	15740	19764
532	15769	19733
533	15797	19702
534	15824	19669
535	15851	19636
536	15878	19603
537	15906	19573
538	15933	19539
539	15960	19506
540	15986	19473
541	16014	19442
542	16042	19410
543	16069	19378
544	16097	19346
545	16124	19314
546	16153	19283
547	16182	19253
548	16210	19222
549	16237	19189
550	16263	19156
551	16290	19123
552	16318	19092
553	16347	19062
554	16374	19030
555	16401	18997
