iter	MultiClass
160	1.095647047
161	1.092941555
162	1.090064661
163	1.087529752
164	1.084664355
165	1.081815266
166	1.079182513
167	1.076578385
168	1.074178627
169	1.071446856
170	1.069001109
171	1.066659893
172	1.064173202
173	1.061726634
174	1.059241585
175	1.05670867
176	1.054347862
177	1.051797936
178	1.049225132
179	1.046729055
180	1.044166693
181	1.041695605
182	1.039310981
183	1.037087202
184	1.034700114
185	1.032572184
186	1.030547964
187	1.028418743
188	1.02628002
189	1.024213916
190	1.022186177
191	1.020066224
192	1.01804611
193	1.016089817
194	1.013863574
195	1.011744208
196	1.009579557
197	1.007425934
198	1.005235004
199	1.003095576
200	1.001265636
201	0.9995211043
202	0.9976931585
203	0.9958587602
204	0.994086189
205	0.9920775722
206	0.9900603911
207	0.9882201269
208	0.9863046612
209	0.9843321786
210	0.9824524366
211	0.9806940023
212	0.9787474471
213	0.9771806533
214	0.9752683552
215	0.9735180746
216	0.9718545513
217	0.9701629301
218	0.9684741833
219	0.9666969193
220	0.9648479735
221	0.963118165
222	0.9612997808
223	0.9598071911
224	0.9580045276
225	0.9564697618
226	0.9547071626
227	0.9530388879
228	0.9514082726
229	0.949695182
230	0.9481996007
231	0.9466122761
232	0.9449546774
233	0.9432879278
234	0.9417389664
235	0.9401408484
236	0.938746396
237	0.9373478374
238	0.9356224284
239	0.9339898186
240	0.9323738681
241	0.9307522277
242	0.9293749038
243	0.9280048537
244	0.9266502897
245	0.925001314
246	0.9234706543
247	0.9219499668
248	0.9205593859
249	0.9192794954
250	0.9177959979
251	0.9164379144
252	0.9151677613
253	0.9138370131
254	0.9122668756
255	0.9109872784
256	0.9096656224
257	0.9084195784
258	0.9070631373
259	0.9057318024
260	0.9042767548
261	0.902950934
262	0.9016646496
263	0.9004570862
264	0.8990585862
265	0.8978169417
266	0.8965718362
267	0.8952606216
268	0.8939091665
269	0.8926310358
270	0.8913104357
271	0.8900786459
272	0.889005354
273	0.8878181454
274	0.8865299839
275	0.8853820771
276	0.8841912903
277	0.8829112825
278	0.8816053472
279	0.8805585693
280	0.8793863776
281	0.8782628732
282	0.8771151424
283	0.8758710928
284	0.8747902338
285	0.8736158717
286	0.8723925875
287	0.8711329932
288	0.8699266616
289	0.8689144342
290	0.8677925136
291	0.8665116845
292	0.8654793955
293	0.8644889307
294	0.8632725097
295	0.8622195726
296	0.8612484655
297	0.8601568131
298	0.859134203
299	0.8580747547
300	0.8569569402
301	0.8558913327
302	0.8547675936
303	0.8537170615
304	0.8526305126
305	0.8516264975
306	0.8503483081
307	0.8493405974
308	0.8484130742
309	0.8474622045
310	0.8465285808
311	0.845467138
312	0.8445119862
313	0.8434570547
314	0.8424257043
315	0.8415352539
316	0.8405574595
317	0.8394923799
318	0.8385526555
319	0.8374683943
320	0.8364884882
321	0.835617454
322	0.8347054169
323	0.8338652963
324	0.8328488454
325	0.831882079
326	0.831009989
327	0.8299447921
328	0.8289935118
329	0.8278846136
330	0.8269346825
331	0.8259925531
332	0.8251027479
333	0.8241897722
334	0.8232701681
335	0.8224013043
336	0.8214913203
337	0.8204921152
338	0.8195394858
339	0.8187183122
340	0.8178952614
341	0.8169770651
342	0.8160986985
343	0.8150791386
344	0.8142041156
345	0.8135003196
346	0.8126109837
347	0.8116213401
348	0.8108401136
349	0.8100328423
350	0.8092549593
351	0.8082673688
352	0.8074481896
353	0.8067082007
354	0.8058338816
355	0.8050896105
356	0.8042540067
357	0.8033783384
358	0.8023906893
359	0.8014907947
360	0.8007681689
361	0.7999320372
362	0.7991221262
363	0.7983045308
364	0.7973942534
365	0.7965464484
366	0.7957016937
367	0.7948909028
368	0.7941096176
369	0.7933009385
370	0.792654746
371	0.7919165168
372	0.791132064
373	0.7904253936
374	0.7895575857
375	0.7886650236
376	0.787805956
377	0.7870190394
378	0.786236757
379	0.7853771615
380	0.7846669129
381	0.7839373653
382	0.7832061753
383	0.7825076586
384	0.7816345127
385	0.7808040122
386	0.7801222134
387	0.7793135343
388	0.7785933722
389	0.7777855143
390	0.7769676256
391	0.7762134997
392	0.7755405586
393	0.7749676317
394	0.7742986794
395	0.7734170279
396	0.7725733877
397	0.7719103013
398	0.7710730549
399	0.7705047622
400	0.7698240193
401	0.7691473826
402	0.7683867455
403	0.7676979076
404	0.7669321672
405	0.7663028099
406	0.7656705197
407	0.7649755812
408	0.7643082127
409	0.7636128636
410	0.7628316371
411	0.7622185285
412	0.76164261
413	0.7609100708
414	0.7603359122
415	0.7597127728
416	0.7590644686
417	0.7584416226
418	0.7578186592
419	0.7572130591
420	0.7566036461
421	0.7559762246
422	0.7553156606
423	0.75473546
424	0.7540566528
425	0.7534176168
426	0.752923059
427	0.7522799754
428	0.751617241
429	0.7510274202
430	0.7503229789
431	0.7496668143
432	0.7490053704
433	0.7484983768
434	0.7479430478
435	0.7474323586
436	0.7468904626
437	0.7462169935
438	0.7455124935
439	0.7449421477
440	0.7442398181
441	0.7436304051
442	0.7429526538
443	0.7423848304
444	0.7416601516
445	0.7409777662
446	0.7404289484
447	0.7399962176
448	0.7393320754
449	0.7387707044
450	0.7381140706
451	0.737528532
452	0.7370621307
453	0.7364253824
454	0.7358436566
455	0.7352557716
456	0.73464061
457	0.7341259906
458	0.7333879961
459	0.7327110661
460	0.7321780863
461	0.7317008331
462	0.7310907161
463	0.7305343313
464	0.7299994744
465	0.7294906624
466	0.7289431351
467	0.7284247029
468	0.727862452
469	0.7272354412
470	0.7265944694
471	0.7260589673
472	0.7256187281
473	0.7249163986
474	0.7242740776
475	0.7237418604
476	0.7230830561
477	0.7223430672
478	0.7218684536
479	0.7213822254
480	0.7208372792
481	0.7202019387
482	0.7196518304
483	0.7190697527
484	0.7185735524
485	0.7180540643
486	0.7174731598
487	0.7170477028
488	0.7165767847
489	0.7160612269
490	0.7155637361
491	0.7148121326
492	0.714288069
493	0.713652142
494	0.7131821625
495	0.7126220234
496	0.7121186667
497	0.711544332
498	0.7110820955
499	0.7105631941
500	0.7099900912
501	0.709401737
502	0.7088911065
503	0.7083172998
504	0.7078403398
505	0.7072079323
506	0.7066802319
507	0.7061913054
508	0.7056840771
509	0.7052272373
510	0.7048659538
511	0.7043530356
512	0.703853433
513	0.7033266712
514	0.7028009065
515	0.7023496394
516	0.7019329227
517	0.7014671667
518	0.7010919222
519	0.7005206378
520	0.7000235576
521	0.699524483
522	0.6991524062
523	0.6985310266
524	0.6979253678
525	0.6974772683
526	0.6970699371
527	0.696479647
528	0.6959236141
529	0.695412925
530	0.6949925714
531	0.6944801811
532	0.6941454703
533	0.6936872227
534	0.6932119051
535	0.6928057471
536	0.6923418095
537	0.6917564469
538	0.6913568001
539	0.6908859994
540	0.690298701
541	0.6898958865
542	0.6894376389
543	0.6888890557
544	0.6884790262
545	0.6881055415
546	0.6877061293
547	0.6872871249
548	0.6868727545
549	0.6864604959
550	0.6859136139
551	0.6854941988
552	0.6850701497
553	0.684687866
554	0.6842829985
555	0.6838816506
556	0.6833893805
557	0.6829708453
558	0.6826099724
559	0.6821906746
560	0.6817965418
561	0.6814010012
562	0.6808347028
563	0.6804646204
564	0.6799707078
565	0.67952472
566	0.6791620873
567	0.6786292835
568	0.6780637478
569	0.6777060425
570	0.6771384537
571	0.6768001646
572	0.6763544701
573	0.675824482
574	0.6754306425
575	0.6750627891
576	0.6746370388
577	0.6741993807
578	0.6737779712
579	0.6733142682
580	0.672948116
581	0.6725099885
582	0.6720980232
583	0.6717410218
584	0.6713139224
585	0.6708591357
586	0.6705173857
587	0.670182323
588	0.6698737743
589	0.6695304992
590	0.6692677048
591	0.668767633
592	0.6682192258
593	0.6678590568
594	0.6673918343
595	0.6670379419
596	0.6667825386
597	0.6664022494
598	0.666099508
599	0.6655132655
600	0.6650174758
601	0.6646488012
602	0.6641205729
603	0.6637519569
604	0.6633756565
605	0.6627666541
606	0.6623255937
607	0.661865293
608	0.6615415515
609	0.6612212709
610	0.660846789
611	0.6605313185
612	0.6602378453
613	0.6598291063
614	0.6595215548
615	0.6591179778
616	0.6586171434
617	0.658227234
618	0.6579853225
619	0.6575678432
620	0.6571507158
621	0.656653225
622	0.6562514665
623	0.6558839064
624	0.6554638461
625	0.6550478333
626	0.6547289018
627	0.6544457527
628	0.6540671646
629	0.6536985486
630	0.6534214414
631	0.6530241409
632	0.6525580916
633	0.6520102124
634	0.6515544285
635	0.651205874
636	0.6507868109
637	0.6505183853
638	0.6500381404
639	0.6496302812
640	0.6491859946
641	0.6488705827
642	0.6484489386
643	0.6482177617
644	0.6478498496
645	0.6474610548
646	0.6470630505
647	0.6467386637
648	0.6463610142
649	0.6461551782
650	0.6457416291
651	0.6454827649
652	0.6451643028
653	0.6449621623
654	0.6447044714
655	0.6442438187
656	0.6439878289
657	0.6435078186
658	0.6431138617
659	0.642716268
660	0.6424669653
661	0.6421512015
662	0.6417457474
663	0.6413611761
664	0.6409280347
665	0.6404033259
666	0.6401167159
667	0.6396724879
668	0.6393495676
669	0.6389900438
670	0.6385091537
671	0.6381347891
672	0.6376645749
673	0.6373272831
674	0.637070824
675	0.636860002
676	0.6365738612
677	0.6361455299
678	0.6357153215
679	0.6353786749
680	0.6348426449
681	0.6343748358
682	0.6340406529
683	0.6337400232
684	0.6332713342
685	0.6329575062
686	0.6326242618
687	0.6322508944
688	0.6319067981
689	0.6316359088
690	0.6312960359
691	0.6309144562
692	0.6305504157
693	0.630274247
694	0.6299761397
695	0.6297088872
696	0.629415238
697	0.6290639266
698	0.6288074675
699	0.6284446001
700	0.6280349226
701	0.6276484154
702	0.6273887887
703	0.6271173715
704	0.626665635
705	0.6263403097
706	0.625882942
707	0.6255323345
708	0.6252694228
709	0.6249286701
710	0.6247125687
711	0.6244409755
712	0.6240365772
713	0.6237464476
714	0.6233564796
715	0.6229885675
716	0.6224933644
717	0.6221741397
718	0.6218966805
719	0.6215572183
720	0.621348156
721	0.6210051742
722	0.6206881786
723	0.6204895577
724	0.6200650979
725	0.6197600688
726	0.6194154445
727	0.6191196836
728	0.6188057969
729	0.6185209466
730	0.6182202583
731	0.6178799748
732	0.6174349256
733	0.6171013879
734	0.6168610602
735	0.6165797881
736	0.6162806836
737	0.6159783528
738	0.615619357
739	0.6152420594
740	0.6149992679
741	0.6146532358
742	0.6143998857
743	0.6141790915
744	0.6139622862
745	0.6136444693
746	0.6134445579
747	0.6131451601
748	0.6129037764
749	0.6126778789
750	0.6123923834
751	0.6120665301
752	0.6118767668
753	0.6113915945
754	0.6109996321
755	0.6106007478
756	0.6103303864
757	0.6099952063
758	0.609792362
759	0.6094083186
760	0.6090429289
761	0.6086706173
762	0.6084114012
763	0.6080576261
764	0.6077433874
765	0.6073327126
766	0.6069359988
767	0.6067325092
768	0.606441089
769	0.6062327893
770	0.6058516789
771	0.6055479403
772	0.6052509475
773	0.6048855578
774	0.6046067494
775	0.6043857793
776	0.6041659236
777	0.6038322687
778	0.6035326949
779	0.6032609257
780	0.602922754
781	0.6025248669
782	0.6022502234
783	0.6018677638
784	0.6015266004
785	0.6012795855
786	0.6009371903
787	0.6007568711
788	0.600503345
789	0.6002087572
790	0.5998864236
791	0.599633484
792	0.5993341449
793	0.5991135267
794	0.5987760589
795	0.5984587699
796	0.5981687576
797	0.5979280192
798	0.5977058172
799	0.5974486542
800	0.597217008
801	0.5969186661
802	0.5965968604
803	0.5963201051
804	0.5959080225
805	0.5954985795
806	0.5952123801
807	0.5949308147
808	0.5945785647
809	0.5942992871
810	0.5940223558
811	0.5936546197
812	0.5933599733
813	0.5931284445
814	0.5927038087
815	0.5922297231
816	0.5919292694
817	0.5916715784
818	0.591346957
819	0.5911056321
820	0.5908250053
821	0.5905305348
822	0.5902415784
823	0.5900699408
824	0.5898696775
825	0.5897196266
826	0.5894198768
827	0.5891388981
828	0.5886980137
829	0.5883986745
830	0.5881338271
831	0.5877673228
832	0.5874791876
833	0.587066929
834	0.5867788525
835	0.5865209855
836	0.5862364285
837	0.5859735169
838	0.5857176444
839	0.5853958387
840	0.5851756311
841	0.5848900769
842	0.5846453497
843	0.5843073539
844	0.5840926017
845	0.5837219913
846	0.5835844349
847	0.5833019896
848	0.582979656
849	0.5827393282
850	0.5824765925
851	0.58218265
852	0.5819573978
853	0.5816205165
854	0.5814017168
855	0.5811124084
856	0.5808397593
857	0.5805939762
858	0.5802118099
859	0.579904845
860	0.5795642682
861	0.5792062696
862	0.5789403077
863	0.5786312897
864	0.5783178723
865	0.5780415863
866	0.577835457
867	0.5775110702
868	0.5771321888
869	0.5768916851
870	0.5765717565
871	0.5763591746
872	0.5761742214
873	0.5759843994
874	0.5756824206
875	0.5753691791
876	0.575033823
877	0.5747364196
878	0.5744356726
879	0.5741699453
880	0.573893542
881	0.5736397226
882	0.5734048502
883	0.5730990584
884	0.572875214
885	0.5725686597
886	0.5723136084
887	0.572016557
888	0.5717471928
889	0.5715779016
890	0.5713625628
891	0.5711368999
892	0.5709180415
893	0.5705914843
894	0.5702476813
895	0.5699901077
896	0.5697966488
897	0.5694626419
898	0.5693060798
899	0.5691302775
900	0.5688746983
901	0.5685911385
902	0.5683508694
903	0.568118402
904	0.5678182416
905	0.5676919478
906	0.5673948377
907	0.5671509904
908	0.5669324253
909	0.5666671672
910	0.5664369876
911	0.5661705563
912	0.565907938
913	0.5656510683
914	0.5653810002
915	0.5650803118
916	0.5647404976
917	0.5644241472
918	0.5642498114
919	0.5638902289
920	0.5636314821
921	0.5633733219
922	0.5631388014
923	0.5629026385
924	0.5626351514
925	0.5623814493
926	0.5621470461
927	0.5618893551
928	0.5617286283
929	0.5614877139
930	0.5612855734
931	0.5609675219
932	0.5607577557
933	0.5605526823
934	0.5602841393
935	0.5600798285
936	0.5598487689
937	0.5595941282
938	0.5593191327
939	0.5589779107
940	0.5587711948
941	0.5585202497
942	0.558282503
943	0.5579818146
944	0.5577954536
945	0.5575744834
946	0.5573785022
947	0.5571480292
948	0.5569210758
949	0.5566117646
950	0.5563737832
951	0.5561002542
952	0.5558809265
953	0.5556290428
954	0.5554241454
955	0.5551736109
956	0.5549843168
957	0.5546974721
958	0.5545136334
959	0.5541858444
960	0.5539846425
961	0.5537164515
962	0.5534774729
963	0.5532700531
964	0.5530999407
965	0.552788459
966	0.552615179
967	0.5523397142
968	0.5519884028
969	0.5517925389
970	0.5515651749
971	0.5512542798
972	0.5510612902
973	0.5508661889
974	0.5506037465
975	0.5503706339
976	0.5501273145
977	0.5498570117
978	0.5495875302
979	0.5493808143
980	0.5491854197
981	0.5489662093
982	0.5488124043
983	0.5485506071
984	0.5482585418
985	0.5480737645
986	0.5479278784
987	0.5476870227
988	0.5474123205
989	0.5472169846
990	0.5469873915
991	0.5468247875
992	0.5466165465
993	0.5463085844
994	0.5460981143
995	0.5458362585
996	0.5456156403
997	0.545439486
998	0.5451983956
999	0.5450640068
1000	0.544769771
1001	0.544521231
1002	0.5443024312
1003	0.544047204
1004	0.543908533
1005	0.5437753761
1006	0.5436588198
1007	0.5434413692
1008	0.5432381142
1009	0.5429321465
1010	0.5426999724
1011	0.5425279829
1012	0.5423036692
1013	0.5420810566
1014	0.5418509942
1015	0.5416676834
1016	0.5414024841
1017	0.5411752374
1018	0.5409868232
1019	0.5407696659
1020	0.5405852993
1021	0.54035729
1022	0.5401038225
1023	0.5399577018
1024	0.5398276538
1025	0.5395692003
1026	0.5394905967
1027	0.5393285793
1028	0.5392303247
1029	0.5390549916
1030	0.5388241667
1031	0.5386797471
1032	0.5385296376
1033	0.538366447
1034	0.5381045325
1035	0.537865026
1036	0.5376901035
1037	0.5374966447
1038	0.5372973785
1039	0.5370875537
1040	0.5368807205
1041	0.5367582395
1042	0.5365840796
1043	0.5364226488
1044	0.5363065618
1045	0.5360852983
1046	0.5359285603
1047	0.5357347495
1048	0.5355869277
1049	0.5353356306
1050	0.5350711351
1051	0.5348690533
1052	0.5345241944
1053	0.5342879728
1054	0.5341130504
1055	0.533850256
1056	0.5336304004
1057	0.5334318382
1058	0.5332367369
1059	0.5330168226
1060	0.5327993134
1061	0.5326443351
1062	0.5323708647
1063	0.5322289675
1064	0.5320810871
1065	0.5319868213
1066	0.5317913094
1067	0.5316504094
1068	0.5314459812
1069	0.5312959303
1070	0.5310856949
1071	0.530865722
1072	0.5306580675
1073	0.5304864886
1074	0.5303702842
1075	0.5302246915
1076	0.5299620145
1077	0.5297318348
1078	0.5295026523
1079	0.5293173471
1080	0.5291723997
1081	0.5290116728
1082	0.5288348145
1083	0.5286638809
1084	0.5284301816
1085	0.5282654073
1086	0.5280955882
1087	0.5279301098
1088	0.5276785195
1089	0.5274869377
1090	0.5273296131
1091	0.5270447041
1092	0.5268072507
1093	0.5267240129
1094	0.5265338977
1095	0.5263802099
1096	0.52627081
1097	0.5260900803
1098	0.5258871186
1099	0.5256982351
1100	0.5255202037
1101	0.5253616472
1102	0.5251690683
1103	0.5250127995
1104	0.5247979886
1105	0.5245648173
1106	0.5244544789
1107	0.5241736761
1108	0.5238437167
1109	0.5236255035
1110	0.5234126284
1111	0.5232181137
1112	0.5229851183
1113	0.5227692516
1114	0.5225452898
1115	0.5224076161
1116	0.5222849592
1117	0.5220023379
1118	0.5218152729
1119	0.5215507188
1120	0.5213488717
1121	0.5212159494
1122	0.5210035435
1123	0.5207426849
1124	0.5206684807
1125	0.5204388876
1126	0.5202642585
1127	0.5201153221
1128	0.5199443885
1129	0.5197663571
1130	0.5194703615
1131	0.5192445226
1132	0.5190134044
1133	0.5186920679
1134	0.5185286427
1135	0.5183769494
1136	0.5182332924
1137	0.5180191854
1138	0.5177616704
1139	0.5175904435
1140	0.5173295263
1141	0.5171628748
1142	0.5170333547
1143	0.5169062397
1144	0.5167091439
1145	0.5165150398
1146	0.5163358939
1147	0.5161796837
1148	0.5160108619
1149	0.5157739363
1150	0.5156424219
1151	0.5154398708
1152	0.5151424674
1153	0.5149154553
1154	0.5147546698
1155	0.5145968758
1156	0.5144229506
1157	0.5141979329
1158	0.5139726807
1159	0.5138390544
1160	0.513639143
1161	0.5134615222
1162	0.5132862478
1163	0.5130907358
1164	0.5129223246
1165	0.5127383685
1166	0.5126179993
1167	0.5124234846
1168	0.5122845204
1169	0.5121305393
1170	0.511984008
1171	0.5118255689
1172	0.5115935707
1173	0.5113658548
1174	0.5112569828
1175	0.5111106862
1176	0.5109503112
1177	0.5106503268
1178	0.5104352226
1179	0.510172135
1180	0.5100000868
1181	0.5097772396
1182	0.5095986802
1183	0.5093283775
1184	0.5091819635
1185	0.5090746167
1186	0.5089365324
1187	0.5088147553
1188	0.508633615
1189	0.5084964692
1190	0.5082521526
1191	0.5080868502
1192	0.5079805007
1193	0.5078580784
1194	0.5077702652
1195	0.5076156389
1196	0.5073212271
1197	0.5071686539
1198	0.507088877
1199	0.5069110803
1200	0.5067270656
1201	0.5065428162
1202	0.5063708267
1203	0.5061505605
1204	0.5060222136
1205	0.5058641851
1206	0.5057098521
1207	0.505531234
1208	0.5054282867
1209	0.5052142384
1210	0.505049288
1211	0.5049865224
1212	0.504805382
1213	0.504616088
1214	0.5045597749
1215	0.5044198135
1216	0.5042894135
1217	0.5041802483
1218	0.5039277194
1219	0.5037960876
1220	0.5035834471
1221	0.5033705719
1222	0.503166437
1223	0.5030673026
1224	0.5028447486
1225	0.5027291895
1226	0.5025664682
1227	0.5024333112
1228	0.502199788
1229	0.5020855194
1230	0.501877513
1231	0.5017427722
1232	0.5015573497
1233	0.5014020195
1234	0.5012429937
1235	0.5010991607
1236	0.5009512216
1237	0.5007321286
1238	0.5005438317
1239	0.5003707277
1240	0.5002241964
1241	0.5000659919
1242	0.499902508
1243	0.4996892222
1244	0.499517526
1245	0.4993439527
1246	0.49914979
1247	0.4989292891
1248	0.4987757773
1249	0.4985781536
1250	0.4983652785
1251	0.4982195098
1252	0.4981055344
1253	0.4979601763
1254	0.4978505418
1255	0.4976918094
1256	0.4975257445
1257	0.4973085285
1258	0.4971811202
1259	0.497042156
1260	0.4968419513
1261	0.4967295011
1262	0.4966013302
1263	0.4963267453
1264	0.4961246635
1265	0.4958803469
1266	0.4957538772
1267	0.495706539
1268	0.4955481585
1269	0.4952902329
1270	0.4952272326
1271	0.49506457
1272	0.4948457702
1273	0.4946131855
1274	0.4944704084
1275	0.4943548493
1276	0.4941692508
1277	0.4940197279
1278	0.4938380596
1279	0.4936831986
1280	0.4934327814
1281	0.4933056077
1282	0.493100769
1283	0.4929913104
1284	0.4928035415
1285	0.4927093931
1286	0.4925945379
1287	0.4924152746
1288	0.4922910339
1289	0.4921206282
1290	0.4919156721
1291	0.4917735109
1292	0.4916527311
1293	0.4915355002
1294	0.4913593459
1295	0.4912424376
1296	0.4911028281
1297	0.4909047938
1298	0.4907312205
1299	0.4904991638
1300	0.4903613434
1301	0.4902754659
1302	0.4901308704
1303	0.490047838
1304	0.4899322788
1305	0.4898333497
1306	0.4896136407
1307	0.4894911891
1308	0.4892994607
1309	0.4891696473
1310	0.4890495128
1311	0.4889314313
1312	0.488776893
1313	0.4885819383
1314	0.4883937002
1315	0.4881732873
1316	0.4880378719
1317	0.4879066508
1318	0.4877946992
1319	0.487620158
1320	0.4874532719
1321	0.4873043942
1322	0.4871414969
1323	0.4870176961
1324	0.4868572332
1325	0.4867102913
1326	0.4866127406
1327	0.4864255583
1328	0.4862705801
1329	0.4861993675
1330	0.4860367049
1331	0.485875626
1332	0.4857621786
1333	0.4856218359
1334	0.4854746594
1335	0.4853184199
1336	0.4851707154
1337	0.484957019
1338	0.4848240967
1339	0.4846360345
1340	0.4845717731
1341	0.4844647196
1342	0.4843646173
1343	0.484321092
1344	0.4842022186
1345	0.4840092583
1346	0.4837947994
1347	0.4836808534
1348	0.4835217983
1349	0.4833479024
1350	0.4831840959
1351	0.4829838325
1352	0.4829027652
1353	0.4827943625
1354	0.4826798006
1355	0.4825126505
1356	0.4823689935
1357	0.4822204091
1358	0.4820672493
1359	0.4819575561
1360	0.4818936173
1361	0.4817494617
1362	0.4815466174
1363	0.4814010246
1364	0.4812285658
1365	0.4809921389
1366	0.4808833257
1367	0.48070198
1368	0.4806160439
1369	0.4804330851
1370	0.4802959393
1371	0.4800835921
1372	0.4799222492
1373	0.479712835
1374	0.4796136126
1375	0.4794985227
1376	0.47935774
1377	0.4791813804
1378	0.4790468156
1379	0.478854354
1380	0.4787023674
1381	0.4786284271
1382	0.4784762352
1383	0.4783162709
1384	0.4781827033
1385	0.4780036747
1386	0.4778276963
1387	0.4777033969
1388	0.4775018724
1389	0.4773343997
1390	0.47717511
1391	0.476988133
1392	0.4767957886
1393	0.4766693775
1394	0.4764860374
1395	0.4763838526
1396	0.4762655072
1397	0.4761224075
1398	0.4759955858
1399	0.4758831356
1400	0.4756936949
1401	0.4755085657
1402	0.475267446
1403	0.4751892823
1404	0.4749953248
1405	0.4749341724
1406	0.4747959414
1407	0.4746770387
1408	0.4745398636
1409	0.4743815124
1410	0.4742665399
1411	0.4741239387
1412	0.4740626396
1413	0.4739793725
1414	0.4737666734
1415	0.47361017
1416	0.4734912379
1417	0.473357553
1418	0.4731772632
1419	0.4730683326
1420	0.4730071508
1421	0.4728178861
1422	0.472639708
1423	0.4725027089
1424	0.4723945115
1425	0.4722767234
1426	0.4721311599
1427	0.4719381704
1428	0.4717825762
1429	0.4716535254
1430	0.4714339337
1431	0.4713417797
1432	0.4712139608
1433	0.4709965102
1434	0.4708946481
1435	0.4707674158
1436	0.4707044742
1437	0.4705899709
1438	0.4705116019
1439	0.4703980959
1440	0.4702630911
1441	0.470139877
1442	0.4700312397
1443	0.4699230717
1444	0.4697922611
1445	0.4696384853
1446	0.4694669944
1447	0.4693335442
1448	0.4690908994
1449	0.4689644296
1450	0.4688460255
1451	0.468741553
1452	0.4685830552
1453	0.4684855045
1454	0.4683403224
1455	0.4682039392
1456	0.4680638018
1457	0.4680045264
1458	0.4678906684
1459	0.4678524518
1460	0.4677577754
1461	0.4676608114
1462	0.4675268038
1463	0.4673796566
1464	0.4672162901
1465	0.4670708146
1466	0.4669737039
1467	0.4668497565
1468	0.4666526607
1469	0.4664744827
1470	0.4663102069
1471	0.4662041799
1472	0.4660268524
1473	0.4658823155
1474	0.4657453751
1475	0.465634714
1476	0.4655162219
1477	0.4653466375
1478	0.4652410798
1479	0.4650748096
1480	0.464944351
1481	0.4647907512
1482	0.4646366821
1483	0.4645344387
1484	0.4644059745
1485	0.4642316973
1486	0.4641347332
1487	0.4640352468
1488	0.4639040843
1489	0.4638156258
1490	0.4636649004
1491	0.4634900952
1492	0.463356469
1493	0.4632204671
1494	0.4631045267
1495	0.4629865332
1496	0.4627943062
1497	0.4627201606
1498	0.4626224927
1499	0.4624882212
1500	0.4623014495
1501	0.4621767395
1502	0.4620466915
1503	0.4619226854
1504	0.461809854
1505	0.4616482179
1506	0.4614610356
1507	0.4613219834
1508	0.4612083893
1509	0.461105266
1510	0.4610394501
1511	0.4608951185
1512	0.4608179814
1513	0.4606888133
1514	0.460576891
1515	0.460460804
1516	0.4603243914
1517	0.4602568451
1518	0.4601892401
1519	0.4600443219
1520	0.4599039205
1521	0.4598140542
1522	0.4597394688
1523	0.4595292626
1524	0.4593438988
1525	0.4592712197
1526	0.459114159
1527	0.4590279296
1528	0.458894802
1529	0.4588139986
1530	0.4586631559
